063,ನರಭಾಷೆ ಬಣ್ಣಿಪುದೆ ಪರಸತ್ತ್ವರೂಪವನು? |ಅರಿಯದದು ನಮ್ಮೆದೆಯ ಭಾವಗಳನೊರೆಯೆ ||ಪರಮಾನುಭವಗಳುಲಿಯನುಭವಿಗಳೊಳಕಿವಿಗೆ |ಒರಟುಯಾನವೊ ಭಾಷೆ - ಮಂಕುತಿಮ್ಮ ||
064,ಚಿತ್ತದನುಭವ ಭಾವ ಸಂಭಾವನೆಗಳೆಲ್ಲ |ಬತ್ತವದನು ವಿಚಾರಯುಕ್ತಿಗಳು ಕುಟ್ಟೆ ||ತತ್ತ್ವತಂಡುಲ ದೊರೆಗುಮದು ವಿವೇಚಿತತತ್ತ್ವ |ನಿತ್ಯ ಭೋಜನ ನಮಗೆ - ಮಂಕುತಿಮ್ಮ ||
065,ಪುಸ್ತಕದಿ ದೊರೆತರಿವು ಮಸ್ತಕದಿ ತಳೆದ ಮಣಿ |ಚಿತ್ತದೊಳು ಬೆಳೆದರಿವು ತರು ತಳೆದ ಪುಷ್ಪ ||ವಸ್ತು ಸಾಕ್ಷಾತ್ಕಾರವಂತರೀಕ್ಷಣೆಯಿಂದ |ಶಾಸ್ತ್ರಿತನದಿಂದಲ್ಲ - ಮಂಕುತಿಮ್ಮ ||
066,ವ್ಯರ್ಥವೆಂದೆನಿಪುದಲ ಸೃಷ್ಟಿಯಲಿ ಬಹುಭಾಗ? |ಅರ್ಥವೇಂ ಕ್ರಿಮಿಕೀಟಕೋಟಿ ರಚನೆಯಲಿ? ||ಕರ್ತನಾಲೋಚಿಸದ ದುಂದಿನವನೆಂಬ ನುಡಿ |ಯರ್ಧದೃಷ್ಟಿಯ ವಿವರ - ಮಂಕುತಿಮ್ಮ ||
067,ಸ್ರಷ್ಟುಸಂಕಲ್ಪಲಿಪಿಯೆಲ್ಲ ನಮ್ಮೆದುರಿಲ್ಲ |ದೃಷ್ಟಿಗೋಚರವದರೊಳೊಂದು ಗೆರೆ ಮಾತ್ರ ||ಅಷ್ಟರಿಂದಿದು ನಷ್ಟವದು ಶಿಷ್ಟವೆನ್ನುವುದೆ? |ಕ್ಲಿಷ್ಟದ ಸಮಸ್ಯೆಯದು - ಮಂಕುತಿಮ್ಮ ||
068,ಎಲ್ಲ ಅರೆಬೆಳಕು ಅರೆಸುಳಿವು ಅರೆತಿಳಿವುಗಳಿಲ್ಲಿ |ಎಲ್ಲಿ ಪರಿಪೂರಣವೊ ಅದನರಿಯುವನಕ ||ಸೊಲ್ಲಿಸುವರಾರು ಸೃಷ್ಟಿಯ ಪೇಟಿಯೊಳಗುಟ್ಟ? |ಎಲ್ಲ ಬಾಳು ರಹಸ್ಯ - ಮಂಕುತಿಮ್ಮ ||
069,ಹೆಸರನರಿಯದ ಸಸಿಯೊಳಿರವೆ ರಸಗಂಧಗಳು? |ಬಿಸಿಲದನು ಪಕ್ವಗೊಳಿಸುತೆ ಬಿಡಿಸದಿಹುದೆ? ||ಪಸರಿಸದೆ ಗಾಳಿಯದನೊಯ್ದು ದಿಸೆದಿಸೆಗಳೊಳು? |ಉಸಿರುತಿಹೆವದ ನಾವು - ಮಂಕುತಿಮ್ಮ ||
070,ಭೂವಿಷಯದಲಿ ಪುದಿದ ರಸವಾಸನೆಗಳೆಲ್ಲ |ಆವಿಯಾಗೇಳ್ದು ಮುಗಿಲಾಗಿ ಮಳೆಗರೆದು ||ಬಾವಿಗೂಟೆಯನಿತ್ತು ನರರೊಡಲ ಸೇರುವುದು |ದೈವ ರಸತಂತ್ರವಿದು - ಮಂಕುತಿಮ್ಮ ||
071,ತರಣಿ ಕಿರಣದ ನಂಟು ಗಗನ ಸಲಿಲದ ನಂಟು |ಧರಣಿ ಚಲನೆಯ ನಂಟು ಮರುತನೊಳ್ನಂಟು ||ಪರಿಪರಿಯ ನಂಟುಗಳಿನೊಂದು ಗಂಟೀ ವಿಶ್ವ |ಕಿರಿದು ಪಿರಿದೊಂದಂಟು - ಮಂಕುತಿಮ್ಮ ||
072,ಈ ವಿಶ್ವದಲಿ ನೋಡಲೆಲ್ಲರೆಲ್ಲರ ನಂಟು |ಆವನಾ ಬಂಧುತೆಯ ಜಡೆಯ ಬಿಡಿಸುವನು? ||ಜೀವ ಜೀವಕೆ ನಂಟು ಜಡ ಚೇತನಕೆ ನಂಟು |ಆವುದದಕಂಟಿರದು? - ಮಂಕುತಿಮ್ಮ ||
073,ನಂಟು ತಂಟೆಗಳ ಗಂಟೀ ಬ್ರಹ್ಮಭಂಡಾರ |ಅಂಟಿಲ್ಲವೆನಗಿದರೊಳೆನ್ನದಿರದೆಂದುಂ ||ಒಂಟಿ ನೀನೊಳಜಗಕೆ ಭಂಟ ಹೊರಜಗಕಾಗಿ |ಒಂಟಿಸಿಕೊ ಜೀವನವ - ಮಂಕುತಿಮ್ಮ ||
074,ಸುಮ್ಮನೊಬ್ಬಂಟಿಯೆಂತಿಹುದು? ಬೇಸರವಹುದು |ಹೊಮ್ಮುವೆನು ಕೋಟಿರೂಪದಲಿ ನಾನೆಂದು ||ಬೊಮ್ಮನೆಳಸಿದನಂತೆ. ಆಯೆಳಸಿಕೆಯೆ ಮಾಯೆ |ನಮ್ಮಿರವು ಮಾಯೆಯಲಿ - ಮಂಕುತಿಮ್ಮ ||
075,ಮರ ತನ್ನ ಹೆತ್ತ ಬೀಜವನಿಲ್ಲವೆನಿಸಿ ವಿ- |ಸ್ತರಿಸುವಂದದಿ; ಸೃಷ್ಟಿ ತನ್ನ ಮೂಲವನು ||ಮರೆಮಾಚಿ ತಾನೆ ಮೆರೆಯುತ್ತಿಹುದು ಕಣ್ಗಳಿಗೆ |ನೊರೆ ಸೃಷ್ಟಿ ಪಾಲ್ ಬ್ರಹ್ಮ - ಮಂಕುತಿಮ್ಮ ||
076,ಬಹುವಾಗಲೆಳಸಿ ತಾನೊಬ್ಬಂಟಿ ಬೊಮ್ಮ ನಿಜ |ಮಹಿಮೆಯಿಂ ಸೃಜಿಸಿ ವಿಶ್ವವನಲ್ಲಿ ನೆಲಸಿ ||ವಹಿಸಿ ಜೀವತೆಯ ಮಾಯೆಯ ಸರಸವಿರಸದಲಿ |ವಿಹರಿಪನು ನಿರ್ಲಿಪ್ತ! - ಮಂಕುತಿಮ್ಮ ||
077,ತನ್ನ ಹೊಳಹೊಳಪುಗಳ ನೆನೆನೆನೆದು ಮೈಮರೆತ |ರನ್ನವೋ ಬ್ರಹ್ಮ; ನೋಡವನು---ನಿಜಪಿಂಛ ||ವರ್ಣದೆಣಿಕೆಯಲಿ ತನ್ನನೆ ಮರೆತ ನವಿಲವೊಲು |ತನ್ಮಯನೊ ಸೃಷ್ಟಿಯಲಿ - ಮಂಕುತಿಮ್ಮ ||
078,ತರುಣಿ ತನ್ನೊಡವೆಗಳ ತಳೆಯುತ್ತ ತೆಗೆಯುತ್ತ |ಪರಿಕಿಸುತೆ ಮುಕುರದಲಿ ಸೊಗಸುಗಳ ಪರಿಯ ||ಮರೆತೆಲ್ಲವನು ವಿಲಸಿಪಂತೆ ತಾಂ ವಿಶ್ವದಲಿ |ಮೆರೆಯುವನು ಪರಬೊಮ್ಮ - ಮಂಕುತಿಮ್ಮ ||
079,ಬರೆವ ಹಲಗೆಯನೊಡೆದು ಬಾಲಕನು ತಾನದನು |ಮರಳಿ ಜೋಡಿಪೆನೆನ್ನುತಾಯಾಸಗೊಳುತ ||ಸರಿಚೌಕಗೈವಾಟದಲಿ ಜಗವ ಮರೆವಂತೆ |ಪರಬೊಮ್ಮ ಸೃಷ್ಟಿಯಲಿ - ಮಂಕುತಿಮ್ಮ ||
080,ಚೀಟಿಯಾಟದ ಬಿನದಿ ತಾನೊರ್ವನಿರ್ವರವೊಲ್ |ಆಟವಾಡುತಲಿ ತನ್ನೊರ್ತನವ ಮರೆವಾ ||ಮಾಟದಲಿ ಬೊಮ್ಮನುಂ ತನ್ನೇಕತೆಯ ಜೀವ |ಪಾಟಿಯಲಿ ಮರೆತಿಹನು - ಮಂಕುತಿಮ್ಮ ||
081,ಮರೆತಿಹನೆ ಬೊಮ್ಮ? ಮರೆತಿಲ್ಲ; ಮರೆತವೊಲಿಹನು |ಧರಿಸಿ ಜೀವಾಕೃತಿಯ ಜಗದಿ ತನ್ನನೆ ತಾನ್ ||ಅರಸಿಕೊಳುವವೊಲಿಹುದು; ದೊರೆತವೋಲ್ ತೋರೆ ಸುಖ |ದೊರೆವವರೆಗಾಯಸವೊ - ಮಂಕುತಿಮ್ಮ ||
082,ಬನ್ನಿರಾಡುವ ಕಣ್ಣಮುಚ್ಚಾಲೆಯಾಟವನು |ಎನ್ನನರಸಿರಿ ಬನ್ನಿ ಮಕ್ಕಳಿರ ಬೇಗ ||ಬನ್ನಿರಾಟವ ಬೇಡವೆಂಬರನು ನಾಂ ಬಿಡೆನು |ಎನ್ನುವಜ್ಜಿಯೊ ಬೊಮ್ಮ - ಮಂಕುತಿಮ್ಮ ||
083,ಮಾನಸವ ಚಿಂತೆವಿಡಿದಂದೊರ್ವನೆರಡಾಗಿ |ತಾನದಾರೊಳೊ ವಾದಿಸುವನಂತೆ ಬಾಯಿಂ ||ದೇನನೋ ನುಡಿಯುತ್ತ ಕೈಸನ್ನೆಗೈಯುವನು |ಭಾನವೊಂದರೊಳೆರಡು - ಮಂಕುತಿಮ್ಮ ||
084,ಅಣು ಭೂತ ಭೂಗೋಲ ತಾರಾಂಬರಾದಿಗಳ |ನಣಿಮಾಡಿ ಬಿಗಿದು ನಸು ಸಡಿಲವನುಮಿರಿಸಿ ||ಕುಣಿಸುತಿರುವನು ತನ್ನ ಕೃತಿಕಂತುಕವನದರೊ |ಳಣಗಿರ್ದು ಪರಬೊಮ್ಮ - ಮಂಕುತಿಮ್ಮ ||
085,ನಭದ ಬಲಯೊಳನಂತ; ಮನದ ಗುಹೆಯೊಳನಂತ |ವುಭಯದಾ ನಡುವೆ ಸಾದ್ಯಂತ ಜೀವಕಥೆ ||ವಿಭುವೊಬ್ಬನೀ ಗಾಳಿಬುಡ್ಡೆಗಳನೂದುವನು |ಹಬೆಗುಳ್ಳೆಯೋ ಸೃಷ್ಟಿ - ಮಂಕುತಿಮ್ಮ ||
086,ಗಗನ ತಲೆನವಿರಾಗೆ ಪೆರೆತಾರೆ ಹೂವಾಗೆ |ಜಗವೆಲ್ಲ ವಪುವಾಗೆ ಮಾಯೆ ಸತಿಯಾಗೆ ||ನಗುನಗುವ ಬೊಬ್ಬಿಡುವ ಜೀವತಾಂಡವರಸಿಕ |ಭಗವಂತ ಶಿವರುದ್ರ - ಮಂಕುತಿಮ್ಮ ||
087,ಬೆಳೆ ಹೊಳಪು ವಿಕಸನ ವಿಕಾರ ಸಂಭ್ರಮಗಳಲಿ |ಬೆಳಕು ವೇಗಗಳೆನಿಪ ಕಾಲ ದಿಕ್ಕುಗಳ ||ಚಲನೆಯಲಿ ವಿಶ್ವಸಂಮೋಹನಗಳೆಲ್ಲವಾ |ವಿಲಸಿತವು ಬೊಮ್ಮನದು - ಮಂಕುತಿಮ್ಮ ||
088,ಚಲನೆ ವಿಶ್ವಾಸ್ತರಣೆಯದುವೆ ಮಾಯಾಭ್ರಮಣೆ |ಸಲೆ ಬಗೆಯಲದು ಪರಬ್ರಹ್ಮ ವಿಸ್ಫುರಣೆ ||ಥಳಥಳಿಕೆ ವಜ್ರದಲಿ ನೈಜವಿರುವಂತೆಯು |ಜ್ಜ್ವಲತೆ ಬೊಮ್ಮಗೆ ನೈಜ - ಮಂಕುತಿಮ್ಮ ||
089,ಆದಿದಿವಸವದಾವುದೆಂದೆಂದುಮಿಹ ಜಗಕೆ? |ಬೋಧನೆಯ ಸುಲಭತೆಗೆ ಸೃಷ್ಟಿಲಯಕಥನ ||ಪಾದಶಿರಗಳ ಕೂರ್ಮ ಚಾಚಿಕೊಂಡಿರೆ ಸೃಷ್ಟಿ |ಸೇದಿಕೊಂಡಿರೆ ಲಯವೊ - ಮಂಕುತಿಮ್ಮ ||
090,ಆವುದಿರುವಿಕೆಗಾದಿ? ಎಂದು ಸೃಷ್ಟಿಯ ಮೊದಲು? |ಅವುದಬ್ಧಿಯ ತೆರೆಗಳಲಿ ಮೊಟ್ಟಮೊದಲು? ||ಆವುದೆಲರಿನ ನಿಲ್ಲದಲೇತಕ್ಕೆ ಗಡುಸೀಮೆ? |ಈ ವಿಶ್ವಕಥೆಯಂತು - ಮಂಕುತಿಮ್ಮ ||
091,ಕಮಲವುದಯದೊಳರಳಿ ಸಂಜೆಯಲಿ ಮುಗುಳಾಗಿ |ಸುಮವಪ್ಪುದಂತೆ ಮರುವಗಲು ಮಗುಳ್ದಂತು ||ಅಮಿತ ಪ್ರಪಂಚನಾಕುಂಚನಾವರ್ತನ |ಕ್ರಮವೆ ವಿಶ್ವಚರಿತ್ರೆ - ಮಂಕುತಿಮ್ಮ ||
092,ಎತ್ತಣಿನೊ ದೃಕ್ಪರಿಧಿಯಾಚೆಯಿಂದಲನಂತ |ಸತ್ತ್ವ ತೆರೆತೆರೆಯಾಗಿ ಬೀಸಿ ಗೂಢದಲಿ ||ಬಿತ್ತರಿಸುತಿಹುದು ಹೊಸಹೊಸತನವನೆಡೆಬಿಡದೆ |ನಿತ್ಯನಿತ್ಯವು ಜಗದಿ - ಮಂಕುತಿಮ್ಮ ||
093,ಜ್ವಾಲಮಾಲಾಕುಲ ಜಗದ್ರೂಪ ತಾಂಡವದಿ |ಲೀಲೆಯಿಂ ಜೀವತೆಯನಾಂತು ಪರಬೊಮ್ಮಂ ||ತಾಳಲಯಮೇಳನದಿನೊಮ್ಮೆ ರಭಸದಿನೊಮ್ಮೆ |ಲೋಲನಾಗಿರ್ಪನೆಲೊ - ಮಂಕುತಿಮ್ಮ ||
094,ಕೇಳಿಯುಂ ಮಾಯೆಯದು; ನೃತ್ಯಗತಿ ಬರಿತೋರ್ಕೆ |ಮೂಲಮಂ ಕಂಡಂಗೆ ಸಂಭ್ರಾಂತಿಯೇನು? ||ಆಳದಲಿ ನಿರ್ಲಿಪ್ತ ಮೇಲೆ ನಿಯತಿಕ್ಲುಪ್ತ |ಲೀಲಾಪ್ರಿಯಂ ಬ್ರಹ್ಮ - ಮಂಕುತಿಮ್ಮ ||
095,ಶ್ಯಾಮಸುಂದರನವನೆ ಚಕ್ರಿ ನರಹರಿಯಂತೆ |ಸೋಮಶಂಕರನೆ ಭೈರವ ರುದ್ರನಂತೆ ||ಹೈಮವತಿ ಶಿವೆ ತಾನೆ ಕಾಳಿ ಚಂಡಿಕೆಯಂತೆ |ಪ್ರೇಮ ಘೋರಗಳೊಂದೆ! - ಮಂಕುತಿಮ್ಮ ||
096,ಸತ್ಯವೆಂಬುದದೇನು ಬ್ರಹ್ಮಾಂಡ ತಾಂಡವದಿ? |ನೃತ್ಯವೇ ಸತ್ಯವಲ ಕಡಲಲೆಯ ಬಾಳೊಳ್ ||ಮಿಥ್ಯೆಯೆಂಬುದೆ ಮಿಥ್ಯೆ; ಜೀವನಾಟಕ ಸತ್ಯ |ಕೃತ್ಯವಿದು ಬೊಮ್ಮನದು - ಮಂಕುತಿಮ್ಮ ||
097,ಧರ್ಮವೆಂಬುದದೇನು? ಕರ್ಮವೆಂಬುದದೇನು? ||ಬ್ರಹ್ಮಾಂಡಕಥೆಯೇನು? ಜೀವಿತವಿದೇನು? |ಬ್ರಹ್ಮವೆಲ್ಲಕು ಮೂಲ ಮಾಯೆ ತತ್ಕೃತಿಜಾಲ |ಬ್ರಹ್ಮವೇ ಜೀವನವೊ - ಮಂಕುತಿಮ್ಮ ||
098,ವಕ್ರಋಜುಮಿಶ್ರ ಜಗವದರ ಶೋಧನೆ ಧರ್ಮ |ಪ್ರಾಕೃತಧ್ವನಿಮಿಶ್ರವದರಡುಗೆ ರಾಗ ||ವ್ಯಾಕೃತದಿನವ್ಯಾಕೃತಾದಿಸತ್ತ್ವಕೆ ನಿನ್ನ |ಜಾಗೃತಿಪ ಮತಿ ಧರ್ಮ - ಮಂಕುತಿಮ್ಮ ||
099,ಜಲಧಿತೀರದಿ ನಿಂತು ವೀಕ್ಷಿಸಿಕ್ಕೆಲಗಳಲಿ |ಚಲವೊಂದಚಲವೊಂದು ಸಮವದಸಮವಿದು ||ಕಲೆತಿರ್ಪುವಂತು ಮೇಯಾಮೇಯಗಳು ಜಗದಿ |ಮಿಲಿತತೆಯಿನೇ ರುಚಿಯೊ - ಮಂಕುತಿಮ್ಮ ||
100,ಅವಿದಿತಾಖಂಡಸತ್ತ್ವದಪಾರ ಜಲಧಿಯಲಿ |ಭುವನದ ದ್ವೀಪ ಕಿಂಚಿನ್ಮಾತ್ರವಿದಿತ ||ಪವಿತಾಂತರಕ್ಷಿಗಾಯೆರಡುಮೊಂದೇ ವಸ್ತು |ವವಗುಂಠಿತ ಬ್ರಹ್ಮ - ಮಂಕುತಿಮ್ಮ ||
101,ಹಾಲಿನೊಳು ಬೆಣ್ಣೆ ಕಡಲೊಳಗೆ ನೀರ್ಗಲ್ಲವೊಲು |ತೇಲುವುದಮೇಯಸತ್ತ್ವದಲಿ ಮೇಯ ಜಗ ||ಮೂಲದಶೆಯೊಳಗೊಂದು; ಮಾಪನದ ಬಗೆಗೆರಡು |ಗಾಳಿಯುಸಿರುಗಳಂತೆ - ಮಂಕುತಿಮ್ಮ ||
102,ಕಾಯ ನಿರ್ಣೇಯವದರೊಳು ಮನವನಿರ್ಣೇಯ ||ಸ್ನಾಯು ಸಂಖ್ಯೇಯ ಜೀವಳಮಸಂಖ್ಯೇಯ ||ಮೇಯಾಪ್ರಮೇಯಮಿಶ್ರಣವಿಂತು ನರಜಂತು |ನೇಯವದು ವಿಶ್ವಕಂ - ಮಂಕುತಿಮ್ಮ ||
103,ಜ್ಞೇಯದ ದ್ವೀಪಕಜ್ಞೇಯಾಬ್ಧಿಯಾವರಣ |ಕಾಯಕದ ಗಿರಿಗೆ ಮಾನಸದಭ್ರಪಟಲ ||ಮೇಯವನು ಬಗೆದೇನಮೇಯ ಸುತ್ತಲುಮಿರಲು? |ಮಾಯೆಯೀ ಮಿಶ್ರಣವೊ - ಮಂಕುತಿಮ್ಮ ||
104,ಕಾಲವಕ್ಷಯದೀಪವದರ ಪಾತ್ರೆಯಪಾರ |ಬಾಳ್ ಅದರಿನಾದೊಂದು ಕಿರುಹಣತೆ ಮಿಣುಕು ||ಗಾಳಿಯಾರಿಪುದೊಂದನಿನ್ನೊಂದ ಹೊತ್ತಿಪುದು |ತೈಲಧಾರೆಯಖಂಡ - ಮಂಕುತಿಮ್ಮ ||
105,ಭಿತ್ತಿಯೊಂದಿಲ್ಲದಿರೆ ಚಿತ್ರವೆಂತಿರಲಹುದು? |ಚಿತ್ರವಿಲ್ಲದ ಭಿತ್ತಿ ಸೊಗಸಹುದದೆಂತು? ||ನಿತ್ಯಸತ್ತ್ವವೆ ಭಿತ್ತಿ; ಜೀವಿತ ಕ್ಷಣಚಿತ್ರ |ತತ್ತ್ವವೀ ಸಂಬಂಧ - ಮಂಕುತಿಮ್ಮ ||
106,ಚೌಕಟ್ಟನಂತವದರೊಳು ಚಿತ್ರಪಟ ಸಾಂತ |ಸಾಕಾರ ಘನತತಿ ನಿರಾಕಾರ ನಭದಿ ||ಲೌಕಿಕದ ಮೌಲ್ಯ ನಿರ್ಲೌಕಿಕದ ನಾಣ್ಯದಲಿ |ಲೆಕ್ಕ ತಾತ್ತ್ವಿಕನಿಗಿದು - ಮಂಕುತಿಮ್ಮ ||
107,ಅಜ್ಞಾತವಾದುದನಭಾವವೆನೆ ನಾಸ್ತಿಕನು |ಅಜ್ಞೇಯವೆಂದದಕೆ ಕೈಮುಗಿಯೆ ಭಕ್ತ ||ಜಿಜ್ಞಾಸ್ಯವೆಂದು ಪರಿಕಿಸತೊಡಗೆ ವಿಜ್ಞಾನಿ |ಸ್ವಜ್ಞಪ್ತಿಶೋಧಿ ಮುನಿ - ಮಂಕುತಿಮ್ಮ ||
108,ಜಡವೇನು? ಜೀವವೇಂ? ಚೈತನ್ಯ ನಿದ್ರಿಸಿರು |ವೆಡೆಯೆಲ್ಲ ಜಡಲೋಕ ಕಲ್ಲು ಕಡ್ಡಿ ಕಸ ||ಅಡಗಿರ್ಪ ಚೈತನ್ಯವೆಚ್ಚರಲು ಜಂತು ಜಗ |ಜಡವೆ ಜೀವದ ವಸತಿ - ಮಂಕುತಿಮ್ಮ ||
109,ಶಿಲೆಯಾಗಿ ನಿದ್ರಿಸುತ್ತಿರ್ದಾಕೆ ರಾಮಪದ |ತಲದ ಸಂಸ್ಪರ್ಶದಿಂದೆದ್ದು ನಿಂತಂತೆ ||ಚಲಿಸದೆನಿಸಿದ ಜಡವನಾವ ಗಾಳಿಯೊ ಸೋಕೆ |ಬಲ ತೀವಿ ಚಲಿಪುದದು - ಮಂಕುತಿಮ್ಮ ||
110,ಹಿಮಗಿರಿಯ ಕಂಡಂಗೆ ಕ್ರಿಮಿಯ ಹಿರಿಮೆಯದೇನು? |ಕ್ರಿಮಿಗೆ ಹಸಿವುಂಟಿನಿತು ಬೆದಕಾಟಮುಂಟು ||ಅಮಿತ ಸಂತತಿಯುಂಟು ಹಿಮಗಿರಿಯ ಸಮಯುಗದ |ಕ್ರಿಮಿಪಂಕ್ತಿ ಕಿರಿದಹುದೆ? - ಮಂಕುತಿಮ್ಮ ||
111,ಜಡವೆಂಬುದೇನು? ಸೃಷ್ಟಿಯಲಿ ಚೇತನ ಸುಪ್ತಿ |ಅಡಗಿ ನಿದ್ರಿಪುದಲ್ಲಿ ಚೈತನ್ಯದಗ್ನಿ ||ಮಿಡಿಯೆ ಪರಸತ್ತ್ವ ವಿದ್ಯುದ್ದೀಪ್ತಿಯದನಾಗ |ನಡೆವುದದು ಜೀವಿವೊಲು - ಮಂಕುತಿಮ್ಮ ||
112,ಹಿಮಗಿರಿಯೊಳವಿತಿಹುದು ಚೈತನ್ಯದಗ್ನಿ ಕಣ |ಸ್ತಿಮಿತದಿಂ ನಿಂತಿರ್ಪುದದು ಧರೆಯ ಹಿತಕೆ ||ಶಮದ ಸುಂದರದ ಸಾತ್ತ್ವಿಕದ ಗಾಂಭೀರ್ಯವದು |ನಮಗೊಂದು ವೇದನಿಧಿ - ಮಂಕುತಿಮ್ಮ ||
113,ಅಣುಸಂಖ್ಯೆಯೆಣಿಸುವನು ವಿಶ್ವದಲಿ ವಿಜ್ಞಾನಿ |ಗುಣಿಸುವನು ಭೂತಶಕ್ತಿಗಳನದರಿಂದೇಂ? ||ಗಣಿತಸಾಧ್ಯದ ಹಿಂದಗಣ್ಯದ ಮಹತ್ತತ್ತ್ವ |ವಣಗಿಹುದು ಮೂಲವದು - ಮಂಕುತಿಮ್ಮ ||
114,ಸೃಷ್ಟಿರೂಪಂಗಳವತಾರದೊಳ್ ಕ್ರಮ ಲಕ್ಷ್ಯ |ಪುಷ್ಟವಾಗಿರ್ದೊಡೇನಿಲ್ಲದೊಡದೇನು? ||ಶಿಷ್ಟಮಾದುದು ಸತ್ತ್ವವದನು ಸೋಕದು ರೂಪ |ದೃಷ್ಟಿ ಸತ್ತ್ವದೊಳಿರಲಿ - ಮಂಕುತಿಮ್ಮ ||
115,ಕ್ರಮದ ನಭವಿಕೃತಿ ವಾಯ್ವಾದಿ ರೂಪಗಳಂತೆ |ಕೃಮಿ ಬೀಜದಿಂ ಮತ್ಸ್ಯ ಮೃಗ ಮನುಜರಂತೆ ||ಕ್ರಮ ವಿವರವೇನಿರಲಿ ಸೃಷ್ಟಿಯ ವಿಧಾನದಲಿ |ಸಮಸದದು ಸತ್ತ್ವವನು - ಮಂಕುತಿಮ್ಮ ||
116,ಪರಮಾಣುವಿಂ ಪ್ರಪಂಚಗಳ ಸಂಯೋಜಿಪುದು |ಮರೆಯಿಂದ ಸೃಷ್ಟಿಯಂತ್ರವ ಚಾಲಿಸುವುದು ||ಚರಲೀಲೆಯಲಿ ಜೀವವೆನಿಪ ಚೈತನ್ಯವದು |ಪರಸತ್ತ್ವಶಕ್ತಿಯೆಲೊ - ಮಂಕುತಿಮ್ಮ ||
117,ಸ್ಥಾಪಿತವೆ ಜೀವ ನಿನ್ನೊಡಲಿನೊಂದಂಗದಲಿ? |ಆಪಾದಶಿರವುಮದು ತುಂಬಿರುವುದಲ್ತೆ? ||ವ್ಯಾಪಿಸಿಹುದಂತೊಂದು ಚೈತನ್ಯ ವಿಶ್ವದಲಿ |ಲೇಪಗೊಳ್ಳದ ಸತ್ತ್ವ - ಮಂಕುತಿಮ್ಮ ||
118,ರವಿಮಾತ್ರದಿಂದಲ್ಲ ಭುವಿಮಾತ್ರದಿಂದಲ್ಲ |ಭುವನಪೋಷಣೆಯುಭಯ ಸಹಕಾರದಿಂದ ||ವಿವಿಧ ಶಕ್ತಿರಸಂಗಳೇಕೀಭವಿಸೆ ಜೀವ |ಅವಿತರ್ಕ್ಯ ಸೂಕ್ಷ್ಮವದು - ಮಂಕುತಿಮ್ಮ ||
119,ನಾವುಣ್ಣುವನ್ನಗಳು ನಾವು ಕುಡಿವುದಕಗಳು |ನಾವುಸಿರುವೆಲರುಗಳು ನಾವುಡುವ ವಸ್ತ್ರ ||ಭೂವ್ಯೋಮಗಳ ಯಂತ್ರ ಸಂಘದುತ್ಪನ್ನಗಳು |ಜೀವವೆರಡರ ಶಿಶುವು - ಮಂಕುತಿಮ್ಮ ||
120,ಪಾಕ ನಿನ್ನೊಳದೊಂದು ಸಾಗುತಿಹುದೆಡೆಬಿಡದೆ |ಲೋಕದೆಲ್ಲವು ಸೂಕ್ಷ್ಮಗತಿಯಿನೊಳವೊಕ್ಕು ||ಸಾಕುಬೇಕುಗಳೆಲ್ಲವದರಿನಾ ಯಂತ್ರವನು |ಏಕೆ ರಚಿಸಿದನೊ ವಿಧಿ! - ಮಂಕುತಿಮ್ಮ ||
121,ತನುವೇನು? ಮನವೇನು? ಪರಮಾಣು ಸಂಧಾನ |ಕುಣಿಸುತಿಹುದುಭಯವನು ಮೂರನೆಯದೊಂದು ||ತೃಣದ ಹಸಿರಿನ ಹುಟ್ಟು ತಾರೆಯೆಸಕದ ಗುಟ್ಟು |ದಣಿಯದದನರಸು ನೀಂ - ಮಂಕುತಿಮ್ಮ ||
122,ಜನಿಸಿದುದು ಮೃತಿಯನೆಳಸದೆ ಕುಲವ ಬೆಳಸುವುದು |ಒಣಗಿದಂತಿರುವ ತೃಣಮೂಲ ಮೊಳೆಯುವುದು ||ಮನುಜರಳಿವರು ಮನುಜಸಂತಾನ ನಿಂತಿಹುದು |ಅಣಗದಾತ್ಮದ ಸತ್ತ್ವ - ಮಂಕುತಿಮ್ಮ ||
123,ಬನ್ನಬವಣೆಗಳ ತಾನೆನಿತೆನಿತು ಪಟ್ಟಿರೆಯು |ಮಿನ್ನೊಮ್ಮೆ ಮತ್ತೊಮ್ಮೆ ಹೊಸ ಸಾಹಸಗಳಿಂ ||ಸನ್ನಹಿಸುವಂ ಸುಮ್ಮನಿರಲೊಲದೆ ಮಾನವನು |ಚಿನ್ಮಯತೆಯಾತ್ಮಗುಣ - ಮಂಕುತಿಮ್ಮ ||
124,ಮೌನದೊಳೊ ಮಾತಿನೊಳೊ ಹಾಸ್ಯದೊಳೊ ಹಾಡಿನೊಳೊ |ಮಾನವಂ ಪ್ರಣಯದೊಳೊ ವೀರ ವಿಜಯದೊಳೋ ||ಏನೊ ಎಂತೋ ಸಮಾಧಾನಗಳನರಸುತಿಹ |ನಾನಂದವಾತ್ಮಗುಣ - ಮಂಕುತಿಮ್ಮ ||
